2025-12-14,allenai/Olmo-3-32B-Think,baseline,74,False,1142.525375843048,19,1,"[[1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,75,False,501.35714983940125,6,5,"[[1], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,76,False,433.5457739830017,5,5,"[[1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,77,True,19.628729820251465,0,1,[[1]]
2025-12-14,allenai/Olmo-3-32B-Think,baseline,78,False,726.0768237113953,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,79,True,451.60141158103943,6,1,"[[1], [1], [1, 2, 3], [1, 2], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,80,False,807.132025718689,14,5,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,81,True,63.47891879081726,3,1,"[[1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,82,True,1304.5883350372314,19,1,"[[1], [1], [1, 2], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,83,True,13.146548509597778,0,1,[[1]]
2025-12-14,allenai/Olmo-3-32B-Think,baseline,84,True,20.345364570617676,0,1,[[1]]
2025-12-14,allenai/Olmo-3-32B-Think,baseline,85,False,1583.7585544586182,19,2,"[[1], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1, 2, 3, 4], [1, 2]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,86,True,1089.1909646987915,19,1,"[[1], [1], [1, 2], [1], [1], [1, 2], [1, 2], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,87,True,581.8487112522125,12,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,88,True,502.9626364707947,8,1,"[[1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,90,False,978.8590960502625,19,2,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2, 3, 4], [1, 2, 3], [1], [1], [1, 2]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,91,True,821.2531824111938,15,1,"[[1], [1], [1], [1], [1], [1], [1], [1, 2, 3], [1, 2], [1], [1], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,92,True,462.7646882534027,11,2,"[[1], [1], [1, 2, 3], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1, 2]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,93,True,393.043582201004,12,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,94,False,884.0699834823608,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1, 2], [1, 2], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1], [1], [1], [1], [1]]"
